,Date,Runoff Average (acre-ft/day)
9055,1974-10-17,1.2838433593043763
9056,1974-10-18,8.619676729235064
9057,1974-10-19,15.68833968971268
9058,1974-10-20,15.51775822949204
9059,1974-10-21,175.3161219812768
9060,1974-10-22,29.972217661900356
9061,1974-10-23,16.146800336604983
9062,1974-10-24,32.18489526828655
9063,1974-10-25,2.693250040424473
9064,1974-10-26,0.33292288215408566
9065,1974-10-27,4.137113507518118
9066,1974-10-28,13.471398963017787
9067,1974-10-29,14.691696230643213
9068,1974-10-30,3.391201736012065
9069,1974-10-31,18.418738669769528
9070,1974-11-01,40.28469765063938
9071,1974-11-02,5.9489652720015505
9072,1974-11-03,1.258771916421545
9073,1974-11-04,3.5815003479715095
9074,1974-11-05,22.907582609933797
9075,1974-11-06,1.82770932686091
9076,1974-11-07,0.2952624469845765
9077,1974-11-08,0.8203179616523406
9078,1974-11-09,5.0299109735666585
9079,1974-11-10,8.178594491407612
9080,1974-11-11,10.153240332307703
9081,1974-11-12,16.664354803102686
9082,1974-11-13,16.024775444969237
9083,1974-11-14,4.962457306168034
9084,1974-11-15,0.035249253469816326
9085,1974-11-16,14.542971857115381
9086,1974-11-17,9.12313052691237
9087,1974-11-18,20.81779948421554
9088,1974-11-19,8.446384704052255
9089,1974-11-20,2.3215892830446134
9090,1974-11-21,3.351124672804884
9091,1974-11-22,5.1915783185824385
9092,1974-11-23,10.971684499499577
9093,1974-11-24,8.975626124155372
9094,1974-11-25,14.31304913233146
9095,1974-11-26,17.687624022890105
9096,1974-11-27,1.7549600261726577
9097,1974-11-28,1.6728765710200368
9098,1974-11-29,0.25150723690688787
9099,1974-11-30,0.0
9100,1974-12-01,0.0
9101,1974-12-02,0.0
9102,1974-12-03,0.0
9103,1974-12-04,1.8160673883311411
9104,1974-12-05,6.384067277068353
9105,1974-12-06,9.114968293311604
9106,1974-12-07,4.459218129456888
9107,1974-12-08,0.08068001130552031
9108,1974-12-09,0.0
9109,1974-12-10,75.64813269962184
9110,1974-12-11,20.066506525493107
9111,1974-12-12,14.589844869293403
9112,1974-12-13,36.37600096643839
9113,1974-12-14,412.37803192691376
9114,1974-12-15,522.0985366544978
9115,1974-12-16,71.15925611519003
9116,1974-12-17,16.114158726210842
9117,1974-12-18,3.9885614656562893
9118,1974-12-19,2.321909303807283
9119,1974-12-20,2.7288842075009225
9120,1974-12-21,19.996134516579588
9121,1974-12-22,55.41247545547633
9122,1974-12-23,0.30565497476091175
9123,1974-12-24,0.0
9124,1974-12-25,6.134151695448522
9125,1974-12-26,39.386598565356245
9126,1974-12-27,20.86964144075594
9127,1974-12-28,12.419511426109553
9128,1974-12-29,20.95708232204814
9129,1974-12-30,15.463568336293191
9130,1974-12-31,5.02253592496115
9131,1975-01-01,1.739074797440844
9132,1975-01-02,0.8194155799063978
9133,1975-01-03,0.0
9134,1975-01-04,1.6340547849537048
9135,1975-01-05,5.5477757572102755
9136,1975-01-06,16.671759646205448
9137,1975-01-07,2.896461849233643
9138,1975-01-08,5.70891205547747
9139,1975-01-09,2.0757220970039065
9140,1975-01-10,11.362326299301122
9141,1975-01-11,14.949678106410985
9142,1975-01-12,3.5053169286251475
9143,1975-01-13,709.5850058857484
9144,1975-01-14,3378.961991920738
9145,1975-01-15,3762.12081513911
9146,1975-01-16,619.5652267396373
9147,1975-01-17,0.08509049452637789
9148,1975-01-18,0.0
9149,1975-01-19,0.0
9150,1975-01-20,0.0
9151,1975-01-21,0.0
9152,1975-01-22,0.0
9153,1975-01-23,0.0
9154,1975-01-24,0.0
9155,1975-01-25,8.226420817776482
9156,1975-01-26,0.0
9157,1975-01-27,0.0
9158,1975-01-28,28.328632927376642
9159,1975-01-29,12.442449210731901
9160,1975-01-30,0.0
9161,1975-01-31,0.0
9162,1975-02-01,0.0
9163,1975-02-02,10.232526462383792
9164,1975-02-03,68.11821131637548
9165,1975-02-04,27.611863599117534
9166,1975-02-05,0.07686749131199672
9167,1975-02-06,0.0
9168,1975-02-07,0.0
9169,1975-02-08,0.0
9170,1975-02-09,5.577723836225634
9171,1975-02-10,57.63103151041066
9172,1975-02-11,353.4579301078412
9173,1975-02-12,122.24558591715335
9174,1975-02-13,109.39412401242765
9175,1975-02-14,251.23838413703777
9176,1975-02-15,196.45860189847343
9177,1975-02-16,1029.1061591098587
9178,1975-02-17,2289.6908374209156
9179,1975-02-18,1033.9342508056802
9180,1975-02-19,703.8923189402811
9181,1975-02-20,285.1718508547057
9182,1975-02-21,471.25749029441084
9183,1975-02-22,79.73907540070101
9184,1975-02-23,217.13810312311244
9185,1975-02-24,373.61948398294857
9186,1975-02-25,516.2846291953423
9187,1975-02-26,869.1604841866224
9188,1975-02-27,251.18793149613666
9189,1975-02-28,364.4030511101316
9190,1975-03-01,311.7155907156385
9191,1975-03-02,615.4808044559501
9192,1975-03-03,215.12359713418536
9193,1975-03-04,402.2333835487417
9194,1975-03-05,116.58653029637705
9195,1975-03-06,440.1862489324588
9196,1975-03-07,86.14440053621485
9197,1975-03-08,118.77892005051673
9198,1975-03-09,708.5167046555296
9199,1975-03-10,377.0988370109969
9200,1975-03-11,111.02146686773101
9201,1975-03-12,236.58882154703733
9202,1975-03-13,465.69488168742663
9203,1975-03-14,1187.4144679858607
9204,1975-03-15,327.6101005435625
9205,1975-03-16,79.21867922668524
9206,1975-03-17,25.147117911103287
9207,1975-03-18,158.1040519266015
9208,1975-03-19,638.0403744653936
9209,1975-03-20,873.5587305614066
9210,1975-03-21,683.211336184614
9211,1975-03-22,1115.7961550339621
9212,1975-03-23,2176.7019366132795
9213,1975-03-24,637.2628409013433
9214,1975-03-25,12.56499970526063
9215,1975-03-26,94.99581241434514
9216,1975-03-27,253.10232124408273
9217,1975-03-28,129.02211997698282
9218,1975-03-29,3.355204183754748
9219,1975-03-30,123.3806913402699
9220,1975-03-31,22.666094088981914
9221,1975-04-01,27.351685633275157
9222,1975-04-02,263.0604033973799
9223,1975-04-03,383.05081421588454
9224,1975-04-04,200.95722794620906
9225,1975-04-05,161.4713744913799
9226,1975-04-06,422.4126178494833
9227,1975-04-07,231.09120984928657
9228,1975-04-08,291.9613456459504
9229,1975-04-09,799.3964445026431
9230,1975-04-10,1655.8269976312615
9231,1975-04-11,2593.52672546424
9232,1975-04-12,632.785836696232
9233,1975-04-13,954.8358970066472
9234,1975-04-14,1570.4745906993405
9235,1975-04-15,1921.5459061052854
9236,1975-04-16,1853.0551107302856
9237,1975-04-17,1780.1310496051922
9238,1975-04-18,1436.219066100928
9239,1975-04-19,1548.0906237968607
9240,1975-04-20,1619.6324733012539
9241,1975-04-21,1905.525974610477
9242,1975-04-22,570.4091098355319
9243,1975-04-23,1091.7995909927367
9244,1975-04-24,558.7322126265886
9245,1975-04-25,447.490958570503
9246,1975-04-26,1477.691561678429
9247,1975-04-27,1531.9487186069869
9248,1975-04-28,181.70412103774967
9249,1975-04-29,9.097660268856217
9250,1975-04-30,107.20544506034845
9251,1975-05-01,376.27917002028505
9252,1975-05-02,1232.892008969166
9253,1975-05-03,1371.2747682262645
9254,1975-05-04,1189.638934150589
9255,1975-05-05,909.0382160628249
9256,1975-05-06,1224.6315014909985
9257,1975-05-07,1681.7215462382044
9258,1975-05-08,1431.2535637010233
9259,1975-05-09,1776.6324506783626
9260,1975-05-10,2066.05921911859
9261,1975-05-11,336.503501735372
9262,1975-05-12,354.1092845658544
9263,1975-05-13,1339.3214069612493
9264,1975-05-14,2285.0077735255536
9265,1975-05-15,3023.313998154458
9266,1975-05-16,4817.670641425724
9267,1975-05-17,5340.952846717685
9268,1975-05-18,5986.392826332593
9269,1975-05-19,5261.486553012495
9270,1975-05-20,372.40577965142523
9271,1975-05-21,24.67210166177344
9272,1975-05-22,19.605617441393104
9273,1975-05-23,59.167880956706995
9274,1975-05-24,11.873777472361287
9275,1975-05-25,187.76102328926044
9276,1975-05-26,152.12935682665739
9277,1975-05-27,46.8613612337957
9278,1975-05-28,153.40169623427724
9279,1975-05-29,449.83786182478997
9280,1975-05-30,809.6752110000318
9281,1975-05-31,937.08112097199
9282,1975-06-01,448.1791918044646
9283,1975-06-02,417.81401291572257
9284,1975-06-03,182.57681749321534
9285,1975-06-04,355.3604336898343
9286,1975-06-05,964.5251127022606
9287,1975-06-06,1450.2730538928074
9288,1975-06-07,1419.069784504657
9289,1975-06-08,1779.93337495391
9290,1975-06-09,2501.8322557869014
9291,1975-06-10,2992.8265296810614
9292,1975-06-11,3945.5091627265756
9293,1975-06-12,4234.689619758174
9294,1975-06-13,3764.5662239978346
9295,1975-06-14,3202.8816464985925
9296,1975-06-15,2573.1928516717303
9297,1975-06-16,2613.021565878572
9298,1975-06-17,2563.7870514563847
9299,1975-06-18,542.8610756394457
9300,1975-06-19,340.62305039480344
9301,1975-06-20,319.8625564189118
9302,1975-06-21,167.22890192050167
9303,1975-06-22,413.4520197655001
9304,1975-06-23,956.1830438781343
9305,1975-06-24,1587.4732075502372
9306,1975-06-25,1382.6206365719465
9307,1975-06-26,1505.359462238928
9308,1975-06-27,1668.0676454532588
9309,1975-06-28,607.5544296400483
9310,1975-06-29,792.8709093521945
9311,1975-06-30,1329.3697533495445
9312,1975-07-01,1749.6265988363314
9313,1975-07-02,2174.031939896554
9314,1975-07-03,1914.5128321102577
9315,1975-07-04,2180.6692428786205
9316,1975-07-05,1644.389206138133
9317,1975-07-06,700.8630693545683
9318,1975-07-07,787.8921887843442
9319,1975-07-08,580.2170980869474
9320,1975-07-09,585.148175250169
9321,1975-07-10,572.6814517597173
9322,1975-07-11,505.8998514896864
9323,1975-07-12,533.4149998758818
9324,1975-07-13,526.1293447780195
9325,1975-07-14,748.0934004620698
9326,1975-07-15,423.868792936353
9327,1975-07-16,513.489106305096
9328,1975-07-17,207.40550359610884
9329,1975-07-18,293.23315545802
9330,1975-07-19,266.67559473152227
9331,1975-07-20,275.28256615167084
9332,1975-07-21,472.1226345110942
9333,1975-07-22,604.7629559263372
9334,1975-07-23,611.5220030648995
9335,1975-07-24,535.4652503716147
9336,1975-07-25,435.7264375423921
9337,1975-07-26,429.6665542127162
9338,1975-07-27,291.7183818813381
9339,1975-07-28,223.60934346512587
9340,1975-07-29,196.23155677987307
9341,1975-07-30,240.44360358222102
9342,1975-07-31,264.9826687208319
9343,1975-08-01,295.90924066625746
9344,1975-08-02,238.77456788491935
9345,1975-08-03,262.74280745757557
9346,1975-08-04,241.608437347143
9347,1975-08-05,220.64018097006684
9348,1975-08-06,57.05062353528187
9349,1975-08-07,47.35661845317557
9350,1975-08-08,53.242664572286166
9351,1975-08-09,44.79559841368795
9352,1975-08-10,60.457484309439074
9353,1975-08-11,105.5247791149053
9354,1975-08-12,97.0500869853005
9355,1975-08-13,117.88729496233765
9356,1975-08-14,183.85903437641585
9357,1975-08-15,77.87276817645105
9358,1975-08-16,105.94868779448957
9359,1975-08-17,77.12192960615309
9360,1975-08-18,81.83672809854151
9361,1975-08-19,91.36635204407455
9362,1975-08-20,140.2319179122144
9363,1975-08-21,239.43474313461488
9364,1975-08-22,125.22798698332184
9365,1975-08-23,139.08727216771692
9366,1975-08-24,129.79353859680108
9367,1975-08-25,128.8610634400126
9368,1975-08-26,124.43471864798485
9369,1975-08-27,189.1774287534889
9370,1975-08-28,120.91288089504211
9371,1975-08-29,223.52990672419386
9372,1975-08-30,50.49623113036154
9373,1975-08-31,339.466495270144
9374,1975-09-01,111.03702820592062
9375,1975-09-02,0.0
9376,1975-09-03,0.0
9377,1975-09-04,0.0
9378,1975-09-05,0.0
9379,1975-09-06,0.0
9380,1975-09-07,0.0
9381,1975-09-08,0.0
9382,1975-09-09,0.0
9383,1975-09-10,0.0
9384,1975-09-11,0.0
9385,1975-09-12,0.0
9386,1975-09-13,0.0
9387,1975-09-14,0.0
9388,1975-09-15,0.0
9389,1975-09-16,1.7519449270130518
9390,1975-09-17,0.0
9391,1975-09-18,235.78454762923295
9392,1975-09-19,119.89566583448214
9393,1975-09-20,718.2272021982991
9394,1975-09-21,113.09340486673166
9395,1975-09-22,55.148549980149134
9396,1975-09-23,120.06932819029204
9397,1975-09-24,97.46044958469574
9398,1975-09-25,97.97508370193097
9399,1975-09-26,47.74852899850965
9400,1975-09-27,15.724679310968444
9401,1975-09-28,0.31639505653671685
9402,1975-09-29,0.0
9403,1975-09-30,0.0
9404,1975-10-01,0.0
9405,1975-10-02,0.0
9406,1975-10-03,0.0
9407,1975-10-04,1.0152346241208792
9408,1975-10-05,1.9771172192804911
9409,1975-10-06,0.7548117006636701
9410,1975-10-07,1.993320805581516
9411,1975-10-08,0.0
9412,1975-10-09,15.812895858524133
9413,1975-10-10,201.80099396867666
9414,1975-10-11,203.89889185400023
9415,1975-10-12,36.7582000427579
9416,1975-10-13,10.611065083246425
9417,1975-10-14,33.6069769367387
9418,1975-10-15,89.46592303874556
9419,1975-10-16,80.8037027026029
9420,1975-10-17,51.0229213606432
9421,1975-10-18,42.09164053767481
9422,1975-10-19,2.820007418967529
9423,1975-10-20,3.9003711667686938
9424,1975-10-21,1.7952442264719168
9425,1975-10-22,6.0303137795900925
9426,1975-10-23,72.32254606323359
9427,1975-10-24,15.157452196121993
9428,1975-10-25,11.70499587070126
9429,1975-10-26,5.570138132998003
9430,1975-10-27,4.389589745757254
9431,1975-10-28,0.888664784789737
9432,1975-10-29,1.161477545777191
9433,1975-10-30,2.6470247800387745
9434,1975-10-31,1.7868603492567923
9435,1975-11-01,8.068560106538815
9436,1975-11-02,20.719100989055956
9437,1975-11-03,11.66296067845108
9438,1975-11-04,6.889830996759366
9439,1975-11-05,225.85854171176496
9440,1975-11-06,77.9358475834929
9441,1975-11-07,6.253915694524268
9442,1975-11-08,0.1241067371999804
9443,1975-11-09,1.464657115336724
9444,1975-11-10,3.2631040506797038
9445,1975-11-11,0.0
9446,1975-11-12,71.97242055369
9447,1975-11-13,41.102179963824646
9448,1975-11-14,0.8804891791135709
9449,1975-11-15,31.530380716886885
9450,1975-11-16,18.138427241709273
9451,1975-11-17,25.302442742835893
9452,1975-11-18,4.450922930738076
9453,1975-11-19,1.7936181693934956
9454,1975-11-20,8.379413191968741
9455,1975-11-21,56.66897696885016
9456,1975-11-22,145.46582944720737
9457,1975-11-23,1.6298876542418725
9458,1975-11-24,0.12230726713157115
9459,1975-11-25,0.0
9460,1975-11-26,0.03034189740941176
9461,1975-11-27,3.6374826166015968
9462,1975-11-28,0.0
9463,1975-11-29,1.9164470100216007
9464,1975-11-30,61.823330694342836
9465,1975-12-01,73.6519867777458
9466,1975-12-02,8.105879501159201
9467,1975-12-03,3.292971307429579
9468,1975-12-04,0.0
9469,1975-12-05,0.01616038398212826
9470,1975-12-06,0.9222275739947475
9471,1975-12-07,2.167948924709424
9472,1975-12-08,0.0
9473,1975-12-09,0.0
9474,1975-12-10,0.0
9475,1975-12-11,0.0
9476,1975-12-12,0.0
9477,1975-12-13,0.0
9478,1975-12-14,0.0
9479,1975-12-15,0.0
9480,1975-12-16,0.0
9481,1975-12-17,0.0
9482,1975-12-18,0.0
9483,1975-12-19,0.0
9484,1975-12-20,0.0
9485,1975-12-21,0.0
9486,1975-12-22,0.0
9487,1975-12-23,19.195699547161052
9488,1975-12-24,141.8839611462307
9489,1975-12-25,119.8298283323809
9490,1975-12-26,92.62169095443993
9491,1975-12-27,134.49781773487533
9492,1975-12-28,59.95296228132896
9493,1975-12-29,21.18376748437678
9494,1975-12-30,37.965412239121676
9495,1975-12-31,3.3452568431263883
9496,1976-01-01,1.135575064204142
9497,1976-01-02,0.0
9498,1976-01-03,0.0
9499,1976-01-04,0.0
9500,1976-01-05,0.0
9501,1976-01-06,0.2240088164547959
9502,1976-01-07,1.998321772127429
9503,1976-01-08,79.93976390548531
9504,1976-01-09,48.45382880169935
9505,1976-01-10,0.022196616218260988
9506,1976-01-11,0.0
9507,1976-01-12,2.058688795616771
9508,1976-01-13,0.0
9509,1976-01-14,28.177063881378103
9510,1976-01-15,0.00425411653644394
9511,1976-01-16,0.0
9512,1976-01-17,3.728719191830757
9513,1976-01-18,4.287007039518985
9514,1976-01-19,29.669185013389647
9515,1976-01-20,32.93125708976451
9516,1976-01-21,92.32176011108734
9517,1976-01-22,108.16182973867242
9518,1976-01-23,120.16682368123999
9519,1976-01-24,14.595436277460417
9520,1976-01-25,101.2365098038964
9521,1976-01-26,3.271345765068722
9522,1976-01-27,26.066668091164075
9523,1976-01-28,27.164971146867106
9524,1976-01-29,60.06848303203075
9525,1976-01-30,115.48567769120814
9526,1976-01-31,28.709698904250224
9527,1976-02-01,17.85064053951632
9528,1976-02-02,42.354902213130494
9529,1976-02-03,65.12487075857933
9530,1976-02-04,44.29788380561879
9531,1976-02-05,46.61634954978684
9532,1976-02-06,27.902371477446913
9533,1976-02-07,0.0
9534,1976-02-08,5.439045300125107
9535,1976-02-09,64.79376874260868
9536,1976-02-10,114.99509237827918
9537,1976-02-11,154.11617571353
9538,1976-02-12,166.15383575267117
9539,1976-02-13,274.94871729872284
9540,1976-02-14,176.16647811837532
9541,1976-02-15,64.83814402496773
9542,1976-02-16,222.37673566202722
9543,1976-02-17,84.8263086887891
9544,1976-02-18,1.4173000299581209
9545,1976-02-19,1.142419348617777
9546,1976-02-20,4.309733393527755
9547,1976-02-21,130.4861815280626
9548,1976-02-22,5.870868079740517
9549,1976-02-23,1.6950495760971438
9550,1976-02-24,11.372576829670834
9551,1976-02-25,0.17897671070016108
9552,1976-02-26,3.6450058254591737
9553,1976-02-27,5.445584798069611
9554,1976-02-28,0.0
9555,1976-02-29,7.070167080651804
9556,1976-03-01,0.0
9557,1976-03-02,0.9510994844280045
9558,1976-03-03,82.24476849460466
9559,1976-03-04,223.00567520024782
9560,1976-03-05,410.1510227900293
9561,1976-03-06,484.5702824018596
9562,1976-03-07,419.4322472004549
9563,1976-03-08,527.7042094171604
9564,1976-03-09,38.40784203004892
9565,1976-03-10,6.9559088764874755
9566,1976-03-11,4.8016428249124425
9567,1976-03-12,3.9298445951950027
9568,1976-03-13,2.943327681132446
9569,1976-03-14,6.313572080628415
9570,1976-03-15,6.889487705686084
9571,1976-03-16,8.56889343703445
9572,1976-03-17,4.119694472346562
9573,1976-03-18,17.5495908257102
9574,1976-03-19,19.435602813390076
9575,1976-03-20,312.5365276593117
9576,1976-03-21,544.0859253460877
9577,1976-03-22,691.1972526193207
9578,1976-03-23,719.5807429772366
9579,1976-03-24,953.9333177944616
9580,1976-03-25,525.5213844473088
9581,1976-03-26,130.72115336909127
9582,1976-03-27,7.110210155135369
9583,1976-03-28,107.01815508318732
9584,1976-03-29,376.51730650043123
9585,1976-03-30,109.80868573939802
9586,1976-03-31,547.5798207657904
9587,1976-04-01,650.0527823544414
9588,1976-04-02,396.68879880939363
9589,1976-04-03,796.3253659529735
9590,1976-04-04,1239.4155713954283
9591,1976-04-05,316.2557347210768
9592,1976-04-06,427.62729491655097
9593,1976-04-07,261.1724774260314
9594,1976-04-08,340.5153076263943
9595,1976-04-09,38.415744650818105
9596,1976-04-10,226.48436934551958
9597,1976-04-11,246.3663905205956
9598,1976-04-12,174.45006869780278
9599,1976-04-13,124.05608571859194
9600,1976-04-14,247.76362328641432
9601,1976-04-15,306.15227531796256
9602,1976-04-16,424.1953999490866
9603,1976-04-17,536.336768922692
9604,1976-04-18,891.8548183750859
9605,1976-04-19,1195.6136152032507
9606,1976-04-20,402.37590086939105
9607,1976-04-21,243.03292647769925
9608,1976-04-22,82.1871198540797
9609,1976-04-23,78.17072787441003
9610,1976-04-24,18.499366618651543
9611,1976-04-25,6.694716336819157
9612,1976-04-26,21.754875000844184
9613,1976-04-27,52.56455266586876
9614,1976-04-28,19.86404587268886
9615,1976-04-29,28.020271800236124
9616,1976-04-30,45.76268112394396
9617,1976-05-01,93.49062439772004
9618,1976-05-02,124.0041273869159
9619,1976-05-03,228.92990161617644
9620,1976-05-04,313.86952448201265
9621,1976-05-05,42.083580978715666
9622,1976-05-06,26.38516760239418
9623,1976-05-07,9.676055170477303
9624,1976-05-08,101.3960843570526
9625,1976-05-09,232.19598194509453
9626,1976-05-10,324.93574875824356
9627,1976-05-11,516.3334886279805
9628,1976-05-12,912.0212830537804
9629,1976-05-13,1112.5671156359
9630,1976-05-14,999.507657963589
9631,1976-05-15,1003.2543110636526
9632,1976-05-16,949.9461372510273
9633,1976-05-17,983.3869730171789
9634,1976-05-18,897.013399570956
9635,1976-05-19,494.33531225907586
9636,1976-05-20,438.32834951753665
9637,1976-05-21,515.7051925013618
9638,1976-05-22,754.9619665246126
9639,1976-05-23,425.31797790013934
9640,1976-05-24,366.8058031059202
9641,1976-05-25,463.85361720182283
9642,1976-05-26,524.1495258037374
9643,1976-05-27,559.3573191076036
9644,1976-05-28,449.2003539060909
9645,1976-05-29,806.2090895770428
9646,1976-05-30,925.3763968117428
9647,1976-05-31,52.39027034700211
9648,1976-06-01,84.07726285287427
9649,1976-06-02,188.31803103999667
9650,1976-06-03,337.600237898008
9651,1976-06-04,326.8459306108544
9652,1976-06-05,504.05143997880356
9653,1976-06-06,445.18518872174644
9654,1976-06-07,52.622210933305
9655,1976-06-08,88.87550980016623
9656,1976-06-09,62.70005529712431
9657,1976-06-10,42.63011712691131
9658,1976-06-11,23.864096677758095
9659,1976-06-12,47.03493895738592
9660,1976-06-13,76.49821916702957
9661,1976-06-14,99.24996837443173
9662,1976-06-15,104.78497655706079
9663,1976-06-16,107.24739109723748
9664,1976-06-17,101.84296722930871
9665,1976-06-18,101.28935680193007
9666,1976-06-19,96.04978484070988
9667,1976-06-20,88.99665176743359
9668,1976-06-21,89.68967014500737
9669,1976-06-22,101.07438871984631
9670,1976-06-23,120.54106528541476
9671,1976-06-24,165.9232046499628
9672,1976-06-25,74.46702600365758
9673,1976-06-26,84.50393781539447
9674,1976-06-27,115.9467819140984
9675,1976-06-28,123.54803784149154
9676,1976-06-29,142.67714069980445
9677,1976-06-30,160.44313930757346
9678,1976-07-01,176.84676981507496
9679,1976-07-02,187.58630961248218
9680,1976-07-03,81.2965544472708
9681,1976-07-04,91.33124052288204
9682,1976-07-05,193.28275433057905
9683,1976-07-06,171.9681778861958
9684,1976-07-07,85.06543574759615
9685,1976-07-08,191.6789017506715
9686,1976-07-09,229.12575673580173
9687,1976-07-10,67.83995943616466
9688,1976-07-11,109.50617377072764
9689,1976-07-12,77.01362563158852
9690,1976-07-13,249.9416872632156
9691,1976-07-14,194.43944112852682
9692,1976-07-15,144.77520467013724
9693,1976-07-16,46.091237528245465
9694,1976-07-17,8.811630408586874
9695,1976-07-18,0.0
9696,1976-07-19,0.2936784503310358
9697,1976-07-20,4.7328890724517905
9698,1976-07-21,0.0
9699,1976-07-22,0.0
9700,1976-07-23,0.0
9701,1976-07-24,0.0
9702,1976-07-25,0.0
9703,1976-07-26,0.0
9704,1976-07-27,0.0
9705,1976-07-28,0.0
9706,1976-07-29,0.0
9707,1976-07-30,0.0
9708,1976-07-31,0.0
9709,1976-08-01,0.0
9710,1976-08-02,0.0
9711,1976-08-03,0.0
9712,1976-08-04,0.0
9713,1976-08-05,0.0
9714,1976-08-06,0.0
9715,1976-08-07,13.447471947169513
9716,1976-08-08,0.5407598291588575
9717,1976-08-09,0.4716027011477159
9718,1976-08-10,0.0
9719,1976-08-11,0.0
9720,1976-08-12,0.0
9721,1976-08-13,0.0
9722,1976-08-14,0.0
9723,1976-08-15,22.157338956488513
9724,1976-08-16,1.4078363340718492
9725,1976-08-17,14.722920077839293
9726,1976-08-18,0.0
9727,1976-08-19,89.93998684917115
9728,1976-08-20,18.372178642301137
9729,1976-08-21,10.389731177354346
9730,1976-08-22,41.03731726586317
9731,1976-08-23,0.31263668615037127
9732,1976-08-24,0.0
9733,1976-08-25,0.0
9734,1976-08-26,0.0
9735,1976-08-27,0.0
9736,1976-08-28,0.0
9737,1976-08-29,0.0
9738,1976-08-30,0.0
9739,1976-08-31,0.09441563497868155
9740,1976-09-01,3.366834996885592
9741,1976-09-02,38.26424465589541
9742,1976-09-03,218.3091883268298
9743,1976-09-04,93.87814992779337
9744,1976-09-05,14.636616165027831
9745,1976-09-06,0.013749299095188943
9746,1976-09-07,0.0
9747,1976-09-08,0.0
9748,1976-09-09,49.78970501640683
9749,1976-09-10,14.64963469812518
9750,1976-09-11,0.0
9751,1976-09-12,0.0
9752,1976-09-13,0.0
9753,1976-09-14,0.0
9754,1976-09-15,2.059758499465198
9755,1976-09-16,0.0
9756,1976-09-17,0.0
9757,1976-09-18,0.0
9758,1976-09-19,0.0
9759,1976-09-20,0.0
9760,1976-09-21,0.0
9761,1976-09-22,0.0
9762,1976-09-23,0.0
9763,1976-09-24,0.0
9764,1976-09-25,0.0
9765,1976-09-26,0.0
9766,1976-09-27,0.0
9767,1976-09-28,0.0
9768,1976-09-29,0.0
9769,1976-09-30,0.0
9770,1976-10-01,0.7851284684611248
9771,1976-10-02,0.712746692816024
9772,1976-10-03,1.7181208903303626
9773,1976-10-04,1.594830846652908
9774,1976-10-05,0.0
9775,1976-10-06,29.539913908581905
9776,1976-10-07,169.00130810778646
9777,1976-10-08,43.4066331670771
9778,1976-10-09,9.931231478679651
9779,1976-10-10,54.850657753232205
9780,1976-10-11,46.4037357235037
9781,1976-10-12,33.35579120952499
9782,1976-10-13,4.895584519262267
9783,1976-10-14,20.770921156272635
9784,1976-10-15,502.5178259372793
9785,1976-10-16,388.5321697118368
9786,1976-10-17,85.9587428518664
9787,1976-10-18,15.42632215246996
9788,1976-10-19,32.924040573780545
9789,1976-10-20,45.35460686501375
9790,1976-10-21,20.69211910982312
9791,1976-10-22,2.1834675007058193
9792,1976-10-23,2.377896875293884
9793,1976-10-24,12.421018620461021
9794,1976-10-25,1.5957226807734748
9795,1976-10-26,2.682769528131708
9796,1976-10-27,33.08656095135823
9797,1976-10-28,5.7182756703109705
9798,1976-10-29,0.5883890705783197
9799,1976-10-30,5.564407723561881
9800,1976-10-31,12.107072727501338
9801,1976-11-01,2.1877626471698544
9802,1976-11-02,1.5528148434351856
9803,1976-11-03,2.654066235726524
9804,1976-11-04,0.16815770428193075
9805,1976-11-05,84.01385612737403
9806,1976-11-06,58.26517712118738
9807,1976-11-07,16.95320909577131
9808,1976-11-08,299.507364771852
9809,1976-11-09,47.99685307577102
9810,1976-11-10,18.0650374789808
9811,1976-11-11,8.39292597254235
9812,1976-11-12,19.410243238872628
9813,1976-11-13,31.50383502925265
9814,1976-11-14,57.44985429249197
9815,1976-11-15,3.137302389766164
9816,1976-11-16,1.5019552598059551
9817,1976-11-17,30.800491062133123
9818,1976-11-18,153.8893146960476
9819,1976-11-19,101.3320713593084
9820,1976-11-20,239.26052194580325
9821,1976-11-21,41.63274377266231
9822,1976-11-22,2.224919351681538
9823,1976-11-23,7.860868216813239
9824,1976-11-24,0.2902148226491804
9825,1976-11-25,0.0
9826,1976-11-26,0.0
9827,1976-11-27,0.0
9828,1976-11-28,0.01028527472928203
9829,1976-11-29,0.161524995514825
9830,1976-11-30,0.0
9831,1976-12-01,0.0
9832,1976-12-02,32.781108107135765
9833,1976-12-03,546.6496062329686
9834,1976-12-04,163.33239365607636
9835,1976-12-05,0.0
9836,1976-12-06,0.0
9837,1976-12-07,0.0
9838,1976-12-08,0.0
9839,1976-12-09,0.0
9840,1976-12-10,0.0
9841,1976-12-11,6.382172259266413
9842,1976-12-12,88.71042771939854
9843,1976-12-13,310.35838815068956
9844,1976-12-14,281.5745980043156
9845,1976-12-15,303.1621665625111
9846,1976-12-16,163.60174858523882
9847,1976-12-17,536.6626965343031
9848,1976-12-18,397.93709956166265
9849,1976-12-19,73.52991432771374
9850,1976-12-20,50.94086899529283
9851,1976-12-21,2.6020708036656486
9852,1976-12-22,30.355083056215935
9853,1976-12-23,257.72708021370346
9854,1976-12-24,108.71415302113061
9855,1976-12-25,6.085373295581471
