date,"(37.9676,-119.138)","(37.9785,-119.04)","(37.9894,-118.943)","(38.0557,-119.054)","(38.0665,-118.956)",Year_Month,AverageVal
20111219,0,0,0,0,0,201112,0
20111220,0,0,0,0,0,201112,0
20111221,0,0,0,0,0,201112,0
20111222,0,0,0,0,0,201112,0
20111223,0,0,0,0,0,201112,0
20111224,0,0,0,0,0,201112,0
20111225,0,0,0,0,0,201112,0
20111226,0,0,0,0,0,201112,0
20111227,0,0,0,0,0,201112,0
20111228,0,0,0,0,0,201112,0
20111229,0,0,0,0,0,201112,0
20111230,0,0,0,0,0,201112,0
20111231,0,0,0,0,0,201112,0
20120101,0,0,0,0,0,201201,0
20120102,0,0,0,0,0,201201,0
20120103,0,0,0,0,0,201201,0
20120104,0,0,0,0,0,201201,0
20120105,0,0,0,0,0,201201,0
20120106,0,0,0,0,0,201201,0
20120107,0,0,0,0,0,201201,0
20120108,0,0,0,0,0,201201,0
20120109,0,0,0,0,0,201201,0
20120110,0,0,0,0,0,201201,0
20120111,0,0,0,0,0,201201,0
20120112,0,0,0,0,0,201201,0
20120113,0,0,0,0,0,201201,0
20120114,0,0,0,0,0,201201,0
20120115,0,0,0,0,0,201201,0
20120116,0,0,0,0,0,201201,0
20120117,0,0,0,0,0,201201,0
20120118,0,0,0,0,0,201201,0
20120119,0,0,0,0,0,201201,0
20120120,0,0,0,0,0,201201,0
20120121,30.96003914,16.59212685,18.51221085,15.95722675,16.44191551,201201,19.69270382
20120122,12.67195702,6.668214321,7.787957668,6.010716915,6.156550407,201201,7.859079266
20120123,13.82616615,6.724066734,7.389950275,6.507496834,6.227899551,201201,8.13511591
20120124,13.87961292,7.461310387,9.205509186,6.562984943,6.68356514,201201,8.758596516
20120125,0,0,0,0,0,201201,0
20120126,0,0,0,0,0,201201,0
20120127,0,0,0,0,0,201201,0
20120128,0,0,0,0,0,201201,0
20120129,0,0,0,0,0,201201,0
20120130,0,0,0,0,0,201201,0
20120131,0,0,0,0,0,201201,0
20120201,0,0,0,0,0,201202,0
20120202,0,0,0,0,0,201202,0
20120203,0,0,0,0,0,201202,0
20120204,0,0,0,0,0,201202,0
20120205,0,0,0,0,0,201202,0
20120206,0,0,0,0,0,201202,0
20120207,0,0,0,0,0,201202,0
20120208,0,0,0,0,0,201202,0
20120209,0,0,0,0,0,201202,0
20120210,0,0,0,0,0,201202,0
20120211,0,0,0,0,0,201202,0
20120212,0,0,0,0,0,201202,0
20120213,2.578355074,1.336163044,1.078891873,1.109524012,0.940372229,201202,1.408661246
20120214,4.597778797,2.805079699,3.101264,1.822989225,1.876323104,201202,2.840686965
20120215,0,0,0,0,0,201202,0
20120216,7.025640488,3.967274427,3.832742453,3.145909309,2.839766741,201202,4.162266684
20120217,0,0,0,0,0,201202,0
20120218,0,0,0,0,0,201202,0
20120219,0,0,0,0,0,201202,0
20120220,0,0,0,0,0,201202,0
20120221,0,0,0,0,0,201202,0
20120222,0,0,0,0,0,201202,0
20120223,0,0,0,0,0,201202,0
20120224,0,0,0,0,0,201202,0
20120225,0,0,0,0,0,201202,0
20120226,0,0,0,0,0,201202,0
20120227,0,0,0,0,0,201202,0
20120228,0.842515051,0.460342318,0.437195599,0.575040102,0.51182878,201202,0.56538437
20120229,0,0,0,0,0,201202,0
20120301,7.968105316,3.666980267,3.889977932,3.539467335,3.071310282,201203,4.427168226
20120302,2.283105135,1,1.133266687,1.086751461,1.027014375,201203,1.306027532
20120303,0,0,0,0,0,201203,0
20120304,0,0,0,0,0,201203,0
20120305,0,0,0,0,0,201203,0
20120306,0,0,0,0,0,201203,0
20120307,3.654557467,1.791159511,1.980680108,1.826058388,1.538843274,201203,2.158259749
20120308,0,0,0,0,0,201203,0
20120309,0,0,0,0,0,201203,0
20120310,0,0,0,0,0,201203,0
20120311,0,0,0,0,0,201203,0
20120312,0,0,0,0,0,201203,0
20120313,0,0,0,0,0,201203,0
20120314,0,0,0,0,0,201203,0
20120315,0,0,0,0,0,201203,0
20120316,0,0,0,0,0,201203,0
20120317,14.4093132,7.252385616,7.59410286,6.237267017,5.663424492,201203,8.231298637
20120318,10.96940327,5.725049496,7.225572586,4.727238655,4.733459473,201203,6.676144695
20120319,4.010075569,1.929413557,2.199475765,1.530963302,1.332467079,201203,2.200479054
20120320,0,0,0,0,0,201203,0
20120321,0,0,0,0,0,201203,0
20120322,0,0,0,0,0,201203,0
20120323,0,0,0,0,0,201203,0
20120324,0,0,0,0,0,201203,0
20120325,0,0,0,0,0,201203,0
20120326,2.860983372,1.39409256,2.459925652,1.019251943,1.094145179,201203,1.765679741
20120327,0.186344102,0.059486508,0.294106692,0,0,201203,0.10798746
20120328,0.747223079,0.300000012,0.353306681,0.334700614,0.307885855,201203,0.408623248
20120329,2.66119051,1.339657664,1.629337907,1.444224596,1.324581146,201203,1.679798365
20120330,0,0,0,0,0,201203,0
20120331,0,0,0,0,0,201203,0
20120401,4.379967213,2.360286951,3.053401232,2.017742157,2.203356504,201204,2.802950811
20120402,1.370725632,0.800000012,0.853445292,0.800000012,0.800000012,201204,0.924834192
20120403,0,0,0,0,0,201204,0
20120404,0,0,0,0,0,201204,0
20120405,0,0,0,0,0,201204,0
20120406,0,0,0,0,0,201204,0
20120407,0,0,0,0,0,201204,0
20120408,0,0,0,0,0,201204,0
20120409,0,0,0,0,0,201204,0
20120410,0,0,0,0,0,201204,0
20120411,0,0,0,0,0,201204,0
20120412,1.909764051,0.994793713,1.285886765,0.465299398,0.594432533,201204,1.050035292
20120413,6.542284012,3.473519564,4.345234871,3.69320631,3.97864151,201204,4.406577253
20120414,10.39396095,5.712911129,7.666548729,5.086751461,5.312840939,201204,6.834602642
20120415,0,0,0,0,0,201204,0
20120416,0,0,0,0,0,201204,0
20120417,0,0,0,0,0,201204,0
20120418,0,0,0,0,0,201204,0
20120419,0,0,0,0,0,201204,0
20120420,0,0,0,0,0,201204,0
20120421,0,0,0,0,0,201204,0
20120422,0,0,0,0,0,201204,0
20120423,0,0,0,0,0,201204,0
20120424,0,0,0,0,0,201204,0
20120425,0,0,0,0,0,201204,0
20120426,1.15308857,0.559486508,0.795708954,0.552050889,0.626313448,201204,0.737329674
20120427,2.803173065,1.390303612,1.920221686,1.181833863,1.190470219,201204,1.697200489
20120428,0,0,0,0,0,201204,0
20120429,0,0,0,0,0,201204,0
20120430,0,0,0,0,0,201204,0
20120501,0,0,0,0,0,201205,0
20120502,0,0,0,0,0,201205,0
20120503,0,0,0,0,0,201205,0
20120504,0,0,0,0,0,201205,0
20120505,0,0,0,0,0,201205,0
20120506,0,0,0,0,0,201205,0
20120507,0,0,0,0,0,201205,0
20120508,0,0,0,0,0,201205,0
20120509,0,0,0,0,0,201205,0
20120510,0,0,0,0,0,201205,0
20120511,0,0,0,0,0,201205,0
20120512,0,0,0,0,0,201205,0
20120513,0,0,0,0,0,201205,0
20120514,0,0,0,0,0,201205,0
20120515,0,0,0,0,0,201205,0
20120516,0,0,0,0,0,201205,0
20120517,0,0,0,0,0,201205,0
20120518,0,0,0,0,0,201205,0
20120519,0,0,0,0,0,201205,0
20120520,0,0,0,0,0,201205,0
20120521,0,0,0,0,0,201205,0
20120522,0,0,0,0,0,201205,0
20120523,0,0,0,0,0,201205,0
20120524,0,0,0,0,0,201205,0
20120525,0,0,0,0,0,201205,0
20120526,1.12514329,0.3258771,0.357235581,0.575040102,0.51182878,201205,0.579024971
20120527,0,0.008840531,0.085853353,0.135733217,0.300000012,201205,0.106085423
20120528,0,0,0,0,0,201205,0
20120529,0,0,0,0,0,201205,0
20120530,0,0,0,0,0,201205,0
20120531,0,0,0,0,0,201205,0
20120601,0,0,0,0,0,201206,0
20120602,0,0,0,0,0,201206,0
20120603,0,0,0,0,0,201206,0
20120604,0,0,0,0,0,201206,0
20120605,4.522373199,6.169281483,5.640944004,5.267335892,5.129536152,201206,5.345894146
20120606,0,0,0,0,0,201206,0
20120607,0,0,0,0,0,201206,0
20120608,0,0,0,0,0,201206,0
20120609,0,0,0,0,0,201206,0
20120610,0,0,0,0,0,201206,0
20120611,0,0,0,0,0,201206,0
20120612,0,0,0,0,0,201206,0
20120613,0,0,0,0,0,201206,0
20120614,0,0,0,0,0,201206,0
20120615,0,0,0,0,0,201206,0
20120616,0,0,0,0,0,201206,0
20120617,0,0,0,0,0,201206,0
20120618,0,0,0,0,0,201206,0
20120619,0,0,0,0,0,201206,0
20120620,0,0,0,0,0,201206,0
20120621,0,0,0,0,0,201206,0
20120622,0,0,0,0,0,201206,0
20120623,0,0,0,0,0,201206,0
20120624,0,0,0,0,0,201206,0
20120625,0,0,0,0,0,201206,0
20120626,0,0,0,0,0,201206,0
20120627,0,0,0,0,0,201206,0
20120628,0,0,0,0,0,201206,0
20120629,0,0,0,0,0,201206,0
20120630,0,0,0,0,0,201206,0
20120701,0,0,0,0,0,201207,0
20120702,0,0,0,0,0,201207,0
20120703,0,0,0,0,0,201207,0
20120704,0,0,0,0,0,201207,0
20120705,0,0,0,0,0,201207,0
20120706,0,0,0,0,0,201207,0
20120707,0,0,0,0,0,201207,0
20120708,0,0,0,0,0,201207,0
20120709,0,0,0,0,0,201207,0
20120710,0,0,0,0,0,201207,0
20120711,0,0,0,0,0,201207,0
20120712,0,0,0.079960041,0,0,201207,0.015992008
20120713,0,0,0,0,0,201207,0
20120714,0,0,0,0,0,201207,0
20120715,0,0,0,0,0,201207,0
20120716,0,0,0,0,0,201207,0
20120717,0,0,0,0,0,201207,0
20120718,0,0,0,0,0,201207,0
20120719,0,0,0,0,0,201207,0
20120720,0.421354264,0.029975131,0,0.216317683,0.019128555,201207,0.137355127
20120721,0,0,0,0,0,201207,0
20120722,0,0,0,0,0,201207,0
20120723,0.244908199,0.068327039,0.300000012,0.083682314,0.288171202,201207,0.197017753
20120724,0,0,0,0.052050907,0.019128555,201207,0.014235893
20120725,0,0,0,0,0,201207,0
20120726,0,0,0,0,0,201207,0
20120727,0,0,0,0,0,201207,0
20120728,0,0,0,0,0,201207,0
20120729,0,0,0,0,0,201207,0
20120730,0,0,0,0,0,201207,0
20120731,0,0,0,0,0,201207,0
20120801,0,0,0,0,0,201208,0
20120802,0,0,0,0,0,201208,0
20120803,0,0,0,0,0,201208,0
20120804,0,0,0,0,0,201208,0
20120805,0.174655154,0.364692777,0.363128871,0.909740746,0.824581146,201208,0.527359739
20120806,0,0,0,0,0,201208,0
20120807,0,0,0,0,0,201208,0
20120808,0,0,0,0,0,201208,0
20120809,0,0,0,0,0,201208,0
20120810,0,0,0,0,0,201208,0
20120811,0,0,0,0,0,201208,0
20120812,0.347825348,0.3258771,0.357235581,0.621235311,0.531880915,201208,0.436810851
20120813,0.347825348,0.365534782,0.501602232,0.638802409,0.650894582,201208,0.500931871
20120814,0,0,0,0,0,201208,0
20120815,3.670756578,4.697712421,5.00995636,5.925049305,6.172169209,201208,5.095128775
20120816,1.689420819,2.478599072,3.112363815,1.491508603,1.951627016,201208,2.144703865
20120817,0.378645748,0.761184335,0.794106662,0.5,0.507299781,201208,0.588247305
20120818,2.826159954,2.905810833,2.723968744,3.639742374,3.027014494,201208,3.02453928
20120819,0.678127468,0.549958527,0.5,0.883301914,0.51182878,201208,0.624643338
20120820,0,0,0,0,0,201208,0
20120821,0,0,0,0,0,201208,0
20120822,0,0,0,0,0,201208,0
20120823,0.986551344,1.029975176,1.134868979,1.285502076,1.134199262,201208,1.114219368
20120824,0,0,0,0,0,201208,0
20120825,0,0,0,0,0,201208,0
20120826,0,0,0,0,0,201208,0
20120827,,,0,,0,201208,0
20120828,0,0,0,0,0,201208,0
20120829,0,0,0,0,0,201208,0
20120830,0,0,0,0,0,201208,0
20120831,0,0,0,0,0,201208,0
20120901,0,0,0,0,0,201209,0
20120902,0,0,0,0,0,201209,0
20120903,0,0,0,0,0,201209,0
20120904,0,0,0,0,0,201209,0
20120905,0,0,0,0,0,201209,0
20120906,0,0,0,0,0,201209,0
20120907,0,0,0,0,0,201209,0
20120908,0,0,0,0,0,201209,0
20120909,0,0,0,0,0,201209,0
20120910,0,0,0,0,0,201209,0
20120911,0,0,0,0,0,201209,0
20120912,0,0,0,0,0,201209,0
20120913,0,0,0,0,0,201209,0
20120914,0,0,0,0,0,201209,0
20120915,0,0,0,0,0,201209,0
20120916,0,0,0,0,0,201209,0
20120917,0,0,0,0,0,201209,0
20120918,0,0,0,0,0,201209,0
20120919,0,0,0,0,0,201209,0
20120920,0,0,0,0,0,201209,0
20120921,0,0,0,0,0,201209,0
20120922,0,0,0,0,0,201209,0
20120923,0,0,0,0,0,201209,0
20120924,0,0,0,0,0,201209,0
20120925,0,0,0,0,0,201209,0
20120926,0,0,0,0,0,201209,0
20120927,0,0,0,0,0,201209,0
20120928,0,0,0,0,0,201209,0
20120929,0,0,0,0,0,201209,0
20120930,0,0,0,0,0,201209,0
20121001,0,0,0,0,0,201210,0
20121002,,,0,,0,201210,0
20121003,0,0,0,0,0,201210,0
20121004,0,0,0,0,0,201210,0
20121005,0,0,0,0,0,201210,0
20121006,0,0,0,0,0,201210,0
20121007,0,0,0,0,0,201210,0
20121008,0,0,0,0,0,201210,0
20121009,,,0,,0,201210,0
20121010,0,0,0,0,0,201210,0
20121011,,,0,,0,201210,0
20121012,3.731847286,2.036984921,3.408394098,2.073692322,2.543980122,201210,2.75897975
20121013,0,0,0,0,0,201210,0
20121014,0,0,0,0,0,201210,0
20121015,0,0,0,0,0,201210,0
20121016,0,0,0,0,0,201210,0
20121017,0,0,0,0,0,201210,0
20121018,0,0,0,0,0,201210,0
20121019,0,0,0,0,0,201210,0
20121020,0,0,0,0,0,201210,0
20121021,0,0,0,0,0,201210,0
20121022,0.957961798,0.43446523,0.300000012,0.369184434,0.312752366,201210,0.474872768
20121023,7.116140366,4.358516693,4.248491287,2.888013601,3.158194304,201210,4.35387125
20121024,0,0,0,0,0,201210,0
20121025,0,0,0,0,0,201210,0
20121026,0,0,0,0,0,201210,0
20121027,0,0,0,0,0,201210,0
20121028,0,0,0,0,0,201210,0
20121029,0,0,0,0,0,201210,0
20121030,0,0,0,0,0,201210,0
20121031,0,0,0,0,0,201210,0
20121101,0,0,0,0,0,201211,0
20121102,0,0,0,0,0,201211,0
20121103,0,0,0,0,0,201211,0
20121104,0,0,0,0,0,201211,0
20121105,0,0,0,0,0,201211,0
20121106,0,0,0,0,0,201211,0
20121107,0,0,0,0,0,201211,0
20121108,0,0,0,0,0,201211,0
20121109,6.035764694,4.49932766,4.098406315,5.993860245,4.723296642,201211,5.070131111
20121110,1.727261782,1.094667912,0.953845084,1.79677999,1.32102108,201211,1.378715169
20121111,0.369137615,0,0,0,0,201211,0.073827523
20121112,0,0,0,0,0,201211,0
20121113,0,0,0,0,0,201211,0
20121114,0,0,0,0,0,201211,0
20121115,0,0,0,0,0,201211,0
20121116,0,0,0,0,0,201211,0
20121117,1.921354294,1.529975176,1.444022894,1.79677999,1.32102108,201211,1.602630687
20121118,8.481129646,5.673184395,5.848709583,6.025397301,4.958546162,201211,6.197393417
20121119,0.819235802,0.261184335,0.295708925,0,0.114484631,201211,0.298122738
20121120,0,0,0,0,0,201211,0
20121121,0,0,0,0,0,201211,0
20121122,0,0,0,0,0,201211,0
20121123,0,0,0,0,0,201211,0
20121124,0,0,0,0,0,201211,0
20121125,0,0,0,0,0,201211,0
20121126,0,0,0,0,0,201211,0
20121127,0,0,0,0,0,201211,0
20121128,0,0,0,0,0,201211,0
20121129,5.929846287,3.975583315,3.711476326,4.098752499,3.276973963,201211,4.198526478
20121130,8.854078293,6.462322235,6.206626415,8.605355263,7.22097826,201211,7.469872093
20121201,42.17876434,29.92464828,27.76667023,36.44945145,30.01247025,201212,33.26640091
20121202,4.993720531,3.404350519,3.367285728,3.937935352,3.41108489,201212,3.822875404
20121203,28.27690887,19.61809158,18.98931694,22.82731628,19.78227043,201212,21.89878082
20121204,0,0,0,0,0,201212,0
20121205,1.104791999,0.960202694,0.953845084,1.79677999,1.316154599,201212,1.226354873
20121206,2.027743578,1.558799028,1.584251165,1.989973426,1.685515404,201212,1.76925652
20121207,0,0,0,0,0,201212,0
20121208,0,0,0,0,0,201212,0
20121209,0,0,0,0,0,201212,0
20121210,0,0,0,0,0,201212,0
20121211,0,0,0,0,0,201212,0
20121212,0,0,0,0,0,201212,0
20121213,11.4624548,8.222257614,7.88246727,9.87746048,8.679885864,201212,9.224905205
20121214,0,0,0,0,0,201212,0
20121215,0,0,0,0,0,201212,0
20121216,0,0,0,0,0,201212,0
20121217,4.507661819,3.594667912,3.453845024,4.279212952,3.809192181,201212,3.928915977
20121218,17.29799271,12.53534985,12.78414631,11.70689201,11.01292515,201212,13.0674612
20121219,5.266859531,4.131224155,4.219868183,4.624457359,4.242487431,201212,4.496979332
20121220,0,0,0,0,0,201212,0
20121221,0,0,0,0,0,201212,0
20121222,0.582835495,0.395509899,0.446693301,0.739306927,0.51182878,201212,0.53523488
20121223,20.37106133,16.09826469,15.24313736,22.81298065,18.09278297,201212,18.5236454
20121224,17.14498901,12.93017292,12.87863731,12.81970882,10.96252346,201212,13.34720631
20121225,0,0,0,0,0,201212,0
20121226,12.18201828,8.960371971,8.904485703,10.94444561,9.37447834,201212,10.07315998
20121227,5.046497345,3.849958658,3.66139245,4.211713314,3.40621829,201212,4.035156012
20121228,0,0,0,0,0,201212,0
20121229,0,0,0,0,0,201212,0
20121230,1.208180308,0.800000012,0.718437731,0.857473075,0.685515344,201212,0.853921294
20121231,0,0,0,0,0,201212,0
20130101,0,0,0,0,0,201301,0
20130102,0,0,0,0,0,201301,0
20130103,0,0,0,0,0,201301,0
20130104,0,0,0,0,0,201301,0
20130105,0,0,0,0,0,201301,0
20130106,0,0,0,0,0,201301,0
20130107,2.705305099,2.089461565,2.294106722,2.221739769,1.995133519,201301,2.261149335
20130108,0,0,0,0,0,201301,0
20130109,0,0,0,0,0,201301,0
20130110,0.244908199,0,0,0,0,201301,0.04898164
20130111,2.766870499,2.179344177,1.881036878,3.532948732,2.638099194,201301,2.599659896
20130112,3.258446455,2.505221128,2.239874601,4.021453857,3.257450342,201301,3.056489277
20130113,0,0,0,0,0,201301,0
20130114,0,0,0,0,0,201301,0
20130115,0,0,0,0,0,201301,0
20130116,0,0,0,0,0,201301,0
20130117,0,0,0,0,0,201301,0
20130118,0,0,0,0,0,201301,0
20130119,0,0,0,0,0,201301,0
20130120,0,0,0,0,0,201301,0
20130121,0,0,0,0,0,201301,0
20130122,0,0,0,0,0,201301,0
20130123,0,0,0,0,0,201301,0
20130124,0.801790893,0.474122882,0.442764431,0.282432914,0.280871451,201301,0.456396514
20130125,1.386016607,0.696491539,0.784284472,0,0,201301,0.573358524
20130126,0.186344102,0,0,0,0,201301,0.03726882
20130127,0.424229413,0.291159481,0.294106692,0.16426678,0,201301,0.234752473
20130128,2.686635256,2.659360647,2.460996866,3.900231361,3.118046999,201301,2.965054226
20130129,0,0,0,0,0,201301,0
20130130,0,0,0,0,0,201301,0
20130131,0,0,0,0,0,201301,0
20130201,0,0,0,0,0,201302,0
20130202,0,0,0,0,0,201302,0
20130203,0,0,0,0,0,201302,0
20130204,0,0,0,0,0,201302,0
20130205,0,0,0,0,0,201302,0
20130206,0,0,0,0,0,201302,0
20130207,0,0,0,0,0,201302,0
20130208,0.649616241,0.231672958,0,0.198750615,0,201302,0.216007963
20130209,1.149616241,0.800000012,0.800000012,0.800000012,0.800000012,201302,0.869923258
20130210,0,0,0,0,0,201302,0
20130211,0,0,0,0,0,201302,0
20130212,0,0,0,0,0,201302,0
20130213,0,0,0,0,0,201302,0
20130214,0,0,0,0,0,201302,0
20130215,0,0,0,0,0,201302,0
20130216,0,0,0,0,0,201302,0
20130217,0,0,0,0,0,201302,0
20130218,0,0,0,0,0,201302,0
20130219,0,0,0,0,0,201302,0
20130220,0.244908199,0,0,0.057473052,0,201302,0.06047625
20130221,0,0,0,0,0,201302,0
20130222,0,0,0,0,0,201302,0
20130223,0,0,0,0,0,201302,0
20130224,0,0,0,0,0,201302,0
20130225,0,0,0,0,0,201302,0
20130226,0,0,0,0,0,201302,0
20130227,0,0,0,0,0,201302,0
20130228,0,0,0,0,0,201302,0
20130301,0,0,0,0,0,201303,0
20130302,0,0,0,0,0,201303,0
20130303,0,0,0,0,0,201303,0
20130304,2.319235802,1.800842047,1.99017787,1.5,1.495133519,201303,1.821077847
20130305,0,0,0,0,0,201303,0
20130306,0.186344102,0,0,0,0,201303,0.03726882
20130307,4.154677868,2.510300875,2.222900629,2.888724089,2.423676968,201303,2.840056086
20130308,7.332323551,5.493124485,5.45420742,6.598248005,5.794370174,201303,6.134454727
20130309,0.788616955,0.435307235,0.571740091,0,0.114484631,201303,0.382029782
20130310,0,0,0,0,0,201303,0
20130311,0,0,0,0,0,201303,0
20130312,0,0,0,0,0,201303,0
20130313,0,0,0,0,0,201303,0
20130314,0,0,0,0,0,201303,0
20130315,0,0,0,0,0,201303,0
20130316,0,0,0,0,0,201303,0
20130317,0,0,0,0,0,201303,0
20130318,0,0,0,0,0,201303,0
20130319,0,0,0,0,0,201303,0
20130320,0.244908199,0,0,0,0,201303,0.04898164
20130321,0.186344102,0,0,0,0,201303,0.03726882
20130322,0,0,0,0,0,201303,0
20130323,0,0,0,0,0,201303,0
20130324,0,0,0,0,0,201303,0
20130325,0,0,0,0,0,201303,0
20130326,0,0,0,0,0,201303,0
20130327,0,0,0,0,0,201303,0
20130328,0,0,0,0,0,201303,0
20130329,0.244908199,0,0,0,0,201303,0.04898164
20130330,0,0,0,0,0,201303,0
20130331,0.300000012,0.231672958,0,0.16426678,0,201303,0.13918795
20130401,6.357477665,4.281056881,3.965650082,6.333384037,4.809716225,201304,5.149456978
20130402,0.721629024,0.261184335,0.294106692,0,0,201304,0.25538401
20130403,0,0,0,0,0,201304,0
20130404,0,0,0,0,0,201304,0
20130405,0,0,0,0,0,201304,0
20130406,0,0,0,0,0,201304,0
20130407,0,0,0,0,0,201304,0
20130408,2.676715612,1.360244513,0.941162169,1.113683939,0.668820083,201304,1.352125263
20130409,0.549781501,0.474122882,0.49607113,0.300000012,0.300000012,201304,0.423995107
20130410,0,0,0,0,0,201304,0
20130411,0,0,0,0,0,201304,0
20130412,0,0,0,0,0.007299752,201304,0.00145995
20130413,0,0,0,0,0,201304,0
20130414,0,0,0,0,0,201304,0
20130415,0,0,0,0,0,201304,0
20130416,0.058564093,0,0,0.034483831,0,201304,0.018609585
20130417,0.347825348,0.365534782,0.634868979,0.552050889,0.626313448,201304,0.505318689
20130418,0,0,0,0,0,201304,0
20130419,0,0,0,0,0,201304,0
20130420,0,0,0,0,0,201304,0
20130421,0,0,0,0,0,201304,0
20130422,0,0,0,0,0,201304,0
20130423,0,0,0,0,0,201304,0
20130424,0,0,0,0,0,201304,0
20130425,0,0,0,0,0,201304,0
20130426,0,0,0,0,0,201304,0
20130427,0,0,0,0,0,201304,0
20130428,0,0,0,0,0,201304,0
20130429,0,0,0,0,0,201304,0
20130430,0,0,0,0,0,201304,0
20130501,0,0,0,0,0,201305,0
20130502,0,0,0,0,0,201305,0
20130503,0,0,0,0,0,201305,0
20130504,0,0,0,0,0,201305,0
20130505,0,0,0,0,0,201305,0
20130506,0,0,0,0,0,201305,0
20130507,0.378645748,0.875062764,1.430043817,0.657037616,1.165889144,201305,0.901335818
20130508,3.166262388,2.856876135,4.555238724,2.960774899,3.824815989,201305,3.472793627
20130509,0.649616241,0.339657664,0.497139275,0.334700614,0.379342467,201305,0.440091252
20130510,3.558362484,2.776691437,2.228450298,3.54444313,2.633232832,201305,2.948236036
20130511,0.186344102,0,0,0,0,201305,0.03726882
20130512,0,0,0,0,0,201305,0
20130513,0,0,0,0,0,201305,0
20130514,0,0,0,0,0,201305,0
20130515,0.979918361,0.529975116,0.5,0.739306927,0.506962299,201305,0.651232541
20130516,0,0,0,0,0,201305,0
20130517,0,0,0,0,0,201305,0
20130518,0,0,0,0,0,201305,0
20130519,0,0,0,0,0,201305,0
20130520,0,0,0,0,0,201305,0
20130521,0,0,0,0,0,201305,0
20130522,0,0,0,0,0,201305,0
20130523,0,0,0,0,0,201305,0
20130524,0,0,0,0,0,201305,0
20130525,0,0,0,0,0,201305,0
20130526,0,0,0,0,0,201305,0
20130527,0,0,0,0,0,201305,0
20130528,0,0,0,0,0,201305,0
20130529,0,0,0,0,0,201305,0
20130530,0.186344102,0,0,0,0,201305,0.03726882
20130531,0,0,0,0,0,201305,0
20130601,0,0,0,0,0,201306,0
20130602,0,0,0,0,0,201306,0
20130603,0,0,0,0,0,201306,0
20130604,0,0,0,0,0,201306,0
20130605,0,0,0,0,0,201306,0
20130606,0,0,0,0,0,201306,0
20130607,0,0,0,0,0,201306,0
20130608,0,0,0,0,0,201306,0
20130609,0,0,0,0,0,201306,0
20130610,0,0,0,0,0,201306,0
20130611,0,0,0,0,0,201306,0
20130612,0,0,0,0,0,201306,0
20130613,0,0,0,0,0,201306,0
20130614,0,0,0,0,0,201306,0
20130615,0,0,0,0,0,201306,0
20130616,0,0,0,0,0,201306,0
20130617,0,0,0,0,0,201306,0
20130618,0,0,0,0,0,201306,0
20130619,0,0,0,0,0,201306,0
20130620,0,0,0,0,0,201306,0
20130621,0,0,0,0,0,201306,0
20130622,0,0,0,0,0,201306,0
20130623,0,0,0,0,0,201306,0
20130624,0,0,0,0,0,201306,0
20130625,1.380235076,0.760496914,0.50589329,0.966984212,0.804866493,201306,0.883695197
20130626,0,0,0,0,0,201306,0
20130627,0,0,0,0,0,201306,0
20130628,0,0,0,0,0,201306,0
20130629,0,0,0,0,0,201306,0
20130630,0,0,0,0,0,201306,0
20130701,0,0,0,0,0,201307,0
20130702,0.083037049,0.539503098,0.928975642,0.355788201,0.599299014,201307,0.501320601
20130703,0,0,0,0,0,201307,0
20130704,0.978043437,0.935307205,1.126114964,0.430815578,0.682921827,201307,0.830640602
20130705,10.34358215,9.750509262,9.125372887,16.84191704,13.00850964,201307,11.8139782
20130706,0,0,0,0,0,201307,0
20130707,0,0,0,0,0,201307,0
20130708,0,0,0,0,0,201307,0
20130709,0,0,0,0,0,201307,0
20130710,0,0,0,0,0,201307,0
20130711,0,0,0,0,0,201307,0
20130712,0,0,0,0,0,201307,0
20130713,0,0,0,0,0,201307,0
20130714,0,0,0,0,0,201307,0
20130715,0,0,0,0,0,201307,0
20130716,0,0,0,0,0,201307,0
20130717,0,0,0,0,0,201307,0
20130718,0,0,0,0,0,201307,0
20130719,0,0,0,0,0,201307,0
20130720,0,0,0,0,0,201307,0
20130721,0,0,0,0,0,201307,0
20130722,0,0,0,0,0,201307,0
20130723,0,0,0,0,0,201307,0
20130724,0,0,0,0,0,201307,0
20130725,0,0,0,0,0,201307,0
20130726,0,0,0,0.052050907,0.011828803,201307,0.012775942
20130727,0,0,0,0,0,201307,0
20130728,2.733219147,3.018228769,3.776165247,3.682157993,4.114197254,201307,3.464793682
20130729,0,0,0,0,0,201307,0
20130730,0,0,0,0,0,201307,0
20130731,0,0,0,0,0,201307,0
20130801,0,0,0,0,0,201308,0
20130802,0,0,0,0,0,201308,0
20130803,0,0,0,0,0,201308,0
20130804,0,0,0,0,0,201308,0
20130805,0,0,0,0,0,201308,0
20130806,0,0,0,0,0,201308,0
20130807,0,0,0,0,0,201308,0
20130808,0,0,0,0,0,201308,0
20130809,0,0,0,0,0,201308,0
20130810,0,0,0,0,0,201308,0
20130811,0,0,0,0,0,201308,0
20130812,0,0,0,0,0,201308,0
20130813,0,0,0,0,0,201308,0
20130814,0,0,0,0,0,201308,0
20130815,0,0,0,0,0,201308,0
20130816,0,0,0,0,0,201308,0
20130817,0,0,0,0,0,201308,0
20130818,0,0,0.081562281,0,0.107184879,201308,0.037749432
20130819,0,0.068327039,0.434334904,0.101249389,0.371456593,201308,0.195073585
